Березень_ПОСТ2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Час вимірювання (локальний час CairCloud);Чорний вуглець, %;"QC (чорний вуглець)
";"Вихідна напруга (Uвих), мВ
";QC (вихідна напруга);Вхідна напруга (Uвх), мВ;QC (вхідна напруга);"Масова концентрація частинок PM??, мкг/м?
";"QC (PM??)
";"Масова концентрація частинок PM???, мкг/м?
";"QC (PM???)
";"Масова концентрація частинок PM?, мкг/м?
";"QC (PM?)
";Температура модуля PM (внутрішня), °C;"QC (температура модуля)
";"Відносна вологість модуля PM (внутрішня), %
";"QC (відносна вологість)
";"Оксиди озону та азоту (O?–NO?), ppb
";QC (O?–NO?);"Температура повітря (зовнішня)
";"QC (температура повітря)
";"Відносна вологість повітря (зовнішня), %


";"QC (відносна вологість)
";Атмосферний тиск, гПа;"QC (атмосферний тиск)
";"Озон (O?), ppb
";"QC (озон)
";"Діоксид сірки (SO?), ppb
";"QC (діоксид сірки)
";"Діоксид азоту (NO?), ppb
";"QC (діоксид азоту)
";"Оксид вуглецю (CO), ppb
";"QC (оксид вуглецю)
";"Швидкість вітру, м/с
";"QC (швидкість вітру)
";"Напрямок вітру, градуси
";QC (напрямок вітру)
20.03.2025 08:45;94.35;A;4211.87;A;4213.47;A;27.61;A;19.36;A;14.14;A;13.57;A;49.54;A;19;A;8.92;A;60.07;A;1023.22;A;13;A;0;A;7;A;185;A;0.33;A;243.33;A
20.03.2025 09:00;94.39;A;4212.4;A;4213.93;A;23.3;A;18.18;A;12.48;A;14.68;A;46.41;A;21;A;9.91;A;56.69;A;1023.27;A;13;A;0;A;8;A;158;A;0.67;A;253.33;A
20.03.2025 09:15;94.41;A;4212.8;A;4214.33;A;23.55;A;17.53;A;12.76;A;16.07;A;43.45;A;20;A;11.38;A;52.05;A;1023.23;A;14;A;0;A;6;A;158;A;0;A;160;A
20.03.2025 09:30;94.43;A;4212.73;A;4214.53;A;24.15;A;17.92;A;12.46;A;17.78;A;39.96;A;23;A;12.67;A;48.26;A;1023.03;A;16;A;0;A;7;A;160;A;0.33;A;153.33;A
20.03.2025 09:45;94.44;A;4213;A;4215.33;A;26.08;A;19.37;A;13.82;A;19.32;A;36.83;A;25;A;13.59;A;45.31;A;1022.99;A;15;A;0;A;10;A;205;A;0;A;256.67;A
20.03.2025 10:00;94.44;A;4212.8;A;4215.07;A;23.02;A;16.2;A;11.46;A;20.35;A;34.32;A;28;A;13.87;A;43.99;A;1022.97;A;17;A;0;A;11;A;173;A;0;A;340;A
20.03.2025 10:15;94.44;A;4212.67;A;4214.67;A;19.94;A;14.52;A;10.2;A;21.19;A;32.75;A;29;A;14.56;A;41.58;A;1023.02;A;19;A;0;A;10;A;156;A;1;A;230;A
20.03.2025 10:30;94.4;A;4207.2;A;4208.6;A;17.99;A;12.54;A;8.62;A;21.67;A;31.33;A;30;A;15.04;A;39.72;A;1023.01;A;20;A;0;A;10;A;152;A;0.33;A;93.33;A
20.03.2025 10:45;94.4;A;4211.87;A;4214.67;A;12.07;A;8.39;A;5.86;A;22.2;A;29.91;A;32;A;15.29;A;38.77;A;1022.94;A;23;A;0;A;9;A;122;A;0;A;156.67;A
20.03.2025 11:00;94.42;A;4212.73;A;4214.87;A;10.97;A;7.64;A;5.22;A;22.27;A;29.4;A;31;A;15.1;A;37.72;A;1022.9;A;23;A;0;A;9;A;106;A;0.33;A;160;A
20.03.2025 11:15;94.27;A;4186.27;A;4184.8;A;8.14;A;5.05;A;3.35;A;22.01;A;27.35;A;35;A;15.31;A;33.24;A;1022.77;A;27;A;0;A;8;A;81;A;0.33;A;190;A
20.03.2025 11:30;94.22;A;4210.2;A;4213.07;A;7.43;A;4.07;A;3.01;A;21.96;A;26.39;A;36;A;15.22;A;34.17;A;1022.66;A;27;A;0;A;9;A;97;A;0.33;A;13.33;A
20.03.2025 11:45;94.3;A;4211.4;A;4214.13;A;8.73;A;5.46;A;3.75;A;21.8;A;27.65;A;36;A;14.67;A;35.89;A;1022.6;A;26;A;0;A;9;A;86;A;1;A;86.67;A
20.03.2025 12:00;94.35;A;4211.73;A;4214.2;A;10.07;A;5.85;A;3.8;A;21.32;A;28.05;A;34;A;14.44;A;36.14;A;1022.42;A;26;A;0;A;9;A;108;A;0;A;86.67;A
20.03.2025 12:15;94.39;A;4212.07;A;4214.47;A;6.22;A;4.55;A;3.11;A;20.97;A;28.05;A;34;A;14.43;A;35.06;A;1022.34;A;27;A;0;A;7;A;100;A;0;A;66.67;A
20.03.2025 12:30;94.41;A;4212.8;A;4214.53;A;7.3;A;4.57;A;2.9;A;20.79;A;27.97;A;35;A;14.39;A;35.13;A;1022.2;A;28;A;0;A;7;A;74;A;0;A;96.67;A
20.03.2025 12:45;94.37;A;4206.67;A;4207.8;A;80;A;23.17;A;10.07;A;20.67;A;27.96;A;35;A;14.34;A;34.89;A;1022.03;A;28;A;0;A;8;A;158;A;0.67;A;170;A
20.03.2025 13:00;94.37;A;4211.8;A;4213.87;A;29.24;A;9.67;A;4.97;A;20.59;A;28.07;A;35;A;14.33;A;35.12;A;1021.94;A;27;A;0;A;8;A;87;A;0;A;20;A
20.03.2025 13:15;94.4;A;4212.6;A;4214.2;A;18.12;A;6.94;A;4.13;A;20.48;A;28.05;A;35;A;14.36;A;34.68;A;1021.75;A;28;A;0;A;7;A;81;A;0;A;76.67;A
20.03.2025 13:30;94.42;A;4212.73;A;4214.4;A;14.49;A;5.93;A;3.59;A;20.43;A;27.83;A;35;A;14.26;A;34.46;A;1021.55;A;28;A;0;A;7;A;73;A;0.33;A;66.67;A
20.03.2025 13:45;94.42;A;4207.6;A;4208.27;A;7.8;A;5.1;A;3.49;A;20.29;A;28.23;A;36;A;14.14;A;35.03;A;1021.44;A;28;A;0;A;8;A;92;A;0;A;116.67;A
20.03.2025 14:00;94.36;A;4211.8;A;4214.33;A;9.84;A;6.39;A;4.34;A;20.2;A;28.25;A;36;A;14.16;A;35.32;A;1021.33;A;28;A;0;A;8;A;121;A;0.33;A;173.33;A
20.03.2025 14:15;94.4;A;4212.33;A;4214.53;A;7.57;A;5.25;A;3.6;A;20.1;A;28.58;A;36;A;14.11;A;35.04;A;1021.24;A;28;A;0;A;8;A;97;A;0;A;146.67;A
20.03.2025 14:30;94.42;A;4212.73;A;4214.53;A;7.21;A;4.61;A;3.22;A;20.01;A;27.82;A;37;A;14.15;A;34.11;A;1021.13;A;30;A;0;A;7;A;72;A;0;A;80;A
20.03.2025 14:45;94.43;A;4212.67;A;4214.33;A;8.1;A;4.66;A;3.18;A;20.02;A;28.2;A;36;A;14.14;A;34.64;A;1021.07;A;29;A;0;A;7;A;75;A;0;A;80;A
20.03.2025 15:00;94.29;A;4192.87;A;4191.73;A;7.77;A;4.66;A;3.25;A;20;A;27.6;A;37;A;14.07;A;33.89;A;1020.97;A;31;A;0;A;7;A;73;A;0;A;66.67;A
20.03.2025 15:15;94.28;A;4210.93;A;4212.93;A;7.09;A;4.7;A;3.24;A;19.93;A;28.05;A;37;A;14.18;A;34.54;A;1020.97;A;29;A;0;A;8;A;80;A;0;A;56.67;A
20.03.2025 15:30;94.35;A;4211.8;A;4214;A;8.31;A;5.25;A;3.28;A;19.94;A;27.94;A;36;A;14.1;A;34.12;A;1020.76;A;30;A;0;A;7;A;77;A;0;A;100;A
20.03.2025 15:45;94.38;A;4212.33;A;4214.47;A;8.12;A;4.86;A;3.42;A;19.93;A;27.75;A;37;A;14.25;A;33.88;A;1020.76;A;30;A;0;A;7;A;92;A;0;A;140;A
20.03.2025 16:00;94.41;A;4212.73;A;4214.67;A;8.04;A;5.21;A;3.57;A;19.96;A;27.59;A;37;A;14.22;A;34.17;A;1020.66;A;30;A;0;A;7;A;94;A;0.33;A;253.33;A
20.03.2025 16:15;94.42;A;4212.67;A;4213.87;A;9.73;A;5.7;A;3.89;A;19.94;A;27.92;A;38;A;14.22;A;34.46;A;1020.66;A;30;A;0;A;8;A;121;A;0.33;A;126.67;A
20.03.2025 16:30;94.43;A;4212.67;A;4214.4;A;9.05;A;5.92;A;4.21;A;19.98;A;28.18;A;37;A;14.23;A;34.39;A;1020.76;A;30;A;0;A;7;A;213;A;0.33;A;123.33;A
20.03.2025 16:45;94.44;A;4209.53;A;4210.73;A;10.1;A;6.23;A;4.28;A;19.95;A;28;A;38;A;13.98;A;34.47;A;1020.8;A;28;A;0;A;10;A;124;A;0;A;133.33;A
20.03.2025 17:00;94.26;A;4189.53;A;4188.33;A;8.63;A;5.85;A;4.04;A;19.8;A;28.4;A;37;A;13.8;A;35.59;A;1020.8;A;27;A;0;A;10;A;132;A;0;A;110;A
20.03.2025 17:15;94.24;A;4210.47;A;4213.13;A;13.01;A;8.34;A;5.96;A;19.64;A;29.05;A;36;A;13.69;A;36.04;A;1020.83;A;27;A;0;A;9;A;151;A;0;A;200;A
20.03.2025 17:30;94.32;A;4211.8;A;4214.4;A;16.05;A;10.05;A;6.91;A;19.48;A;29.1;A;36;A;13.48;A;36.17;A;1020.88;A;27;A;0;A;10;A;135;A;0;A;126.67;A
20.03.2025 17:45;94.37;A;4211.87;A;4213.93;A;19.75;A;12.44;A;8.58;A;19.25;A;29.98;A;35;A;13.17;A;37.53;A;1020.9;A;23;A;0;A;11;A;176;A;0;A;173.33;A
20.03.2025 18:00;94.4;A;4212.73;A;4214.2;A;20.44;A;13.57;A;9.19;A;18.98;A;30.87;A;35;A;12.79;A;38.77;A;1021.16;A;18;A;0;A;17;A;196;A;0.67;A;143.33;A
20.03.2025 18:15;94.42;A;4212.8;A;4214;A;32.76;A;22.22;A;15.39;A;18.64;A;31.97;A;35;A;12.42;A;40.82;A;1021.22;A;20;A;0;A;15;A;268;A;0.33;A;136.67;A
20.03.2025 18:30;94.43;A;4212.6;A;4214.13;A;34.02;A;24.52;A;16.77;A;18.23;A;33.37;A;33;A;11.84;A;43.03;A;1021.26;A;16;A;0;A;17;A;266;A;0;A;136.67;A
20.03.2025 18:45;94.4;A;4204.93;A;4205.93;A;49.63;A;33.14;A;22.48;A;17.75;A;34.28;A;33;A;11.4;A;44.32;A;1021.57;A;10;A;0;A;23;A;438;A;0;A;170;A
20.03.2025 19:00;94.36;A;4211.87;A;4214;A;38.87;A;27.58;A;19.17;A;17.28;A;35.07;A;31;A;10.98;A;44.76;A;1021.79;A;10;A;1;A;21;A;321;A;0;A;140;A
20.03.2025 19:15;94.4;A;4212.87;A;4214.53;A;44.06;A;30.95;A;21.75;A;16.81;A;35.66;A;30;A;10.46;A;46;A;1021.79;A;11;A;1;A;20;A;368;A;0;A;183.33;A
20.03.2025 19:30;94.42;A;4212.87;A;4214.4;A;48.86;A;36.13;A;25.21;A;16.29;A;36.49;A;30;A;9.92;A;47.83;A;1021.96;A;8;A;1;A;21;A;425;A;0;A;143.33;A
20.03.2025 19:45;94.43;A;4212.87;A;4214.2;A;54.37;A;36.23;A;25.05;A;15.72;A;38.04;A;29;A;9.44;A;49.87;A;1022.08;A;4;A;1;A;25;A;516;A;0;A;146.67;A
20.03.2025 20:00;94.44;A;4212.87;A;4213.93;A;47.22;A;33.66;A;24.19;A;15.22;A;40.26;A;24;A;8.93;A;54.27;A;1021.93;A;6;A;2;A;18;A;374;A;0;A;146.67;A
20.03.2025 20:15;94.45;A;4209.67;A;4210.4;A;48.39;A;36.66;A;25.12;A;14.77;A;40.92;A;24;A;8.55;A;53.3;A;1022.09;A;6;A;2;A;18;A;392;A;0;A;240;A
20.03.2025 20:30;94.28;A;4192;A;4190.73;A;70.58;A;42.31;A;29.12;A;14.35;A;41.09;A;26;A;8.25;A;53.87;A;1022.09;A;5;A;2;A;21;A;465;A;0;A;243.33;A
20.03.2025 20:45;94.28;A;4211.27;A;4212.8;A;56.4;A;40.84;A;29.43;A;13.98;A;41.93;A;25;A;7.84;A;55.33;A;1022.18;A;1;A;2;A;25;A;664;A;0;A;213.33;A
20.03.2025 21:00;94.35;A;4211.93;A;4213.73;A;64.5;A;45.23;A;31.99;A;13.58;A;43.07;A;25;A;7.44;A;56.57;A;1022.24;A;0;A;8;A;29;A;1092;A;0;A;263.33;A
20.03.2025 21:15;94.39;A;4212.87;A;4214.13;A;83.37;A;56.06;A;37.81;A;13.19;A;44.58;A;27;A;6.96;A;59.99;A;1022.27;A;0;A;3;A;35;A;695;A;0;A;243.33;A
20.03.2025 21:30;94.41;A;4212.73;A;4213.67;A;80.29;A;54.96;A;36.93;A;12.77;A;45.87;A;24;A;6.59;A;61.18;A;1022.36;A;0;A;4;A;31;A;714;A;0;A;220;A
20.03.2025 21:45;94.43;A;4212.8;A;4213.2;A;79.36;A;52.98;A;36.64;A;12.4;A;46.54;A;24;A;6.17;A;62.27;A;1022.39;A;0;A;4;A;31;A;715;A;0.67;A;323.33;A
20.03.2025 22:00;94.44;A;4212.93;A;4213.73;A;79.05;A;54.78;A;37.03;A;12.01;A;47.81;A;22;A;5.87;A;64.74;A;1022.35;A;0;A;4;A;29;A;719;A;0;A;223.33;A
20.03.2025 22:15;94.45;A;4213.27;A;4214;A;81.35;A;54.17;A;37.1;A;11.67;A;49.19;A;21;A;5.63;A;65.61;A;1022.5;A;0;A;5;A;26;A;735;A;0;A;303.33;A
20.03.2025 22:30;94.34;A;4193.07;A;4191.13;A;81.87;A;57.39;A;39.67;A;11.31;A;50.19;A;21;A;5.22;A;67.26;A;1022.77;A;0;A;5;A;27;A;723;A;0.67;A;260;A
20.03.2025 22:45;94.29;A;4211.47;A;4212.07;A;92.25;A;66.4;A;45.01;A;10.96;A;50.98;A;21;A;4.93;A;68.13;A;1022.7;A;0;A;5;A;27;A;720;A;0;A;120;A
20.03.2025 23:00;94.35;A;4212.33;A;4213.4;A;99.2;A;71.94;A;49.3;A;10.62;A;51.48;A;22;A;4.77;A;67.79;A;1022.72;A;0;A;5;A;27;A;780;A;0;A;173.33;A
20.03.2025 23:15;94.39;A;4212.93;A;4213.4;A;96.64;A;71.63;A;48.85;A;10.39;A;52.82;A;21;A;4.49;A;70.64;A;1022.67;A;0;A;6;A;26;A;761;A;0;A;150;A
20.03.2025 23:30;94.42;A;4212.8;A;4213.4;A;113.87;A;83.11;A;56.63;A;10.14;A;53.33;A;20;A;4.27;A;70.36;A;1022.67;A;0;A;8;A;25;A;862;A;0;A;190;A
20.03.2025 23:45;94.37;A;4206.27;A;4206.07;A;128.73;A;93.19;A;63.26;A;9.94;A;52.92;A;20;A;4.05;A;69.31;A;1022.65;A;0;A;9;A;25;A;881;A;0;A;203.33;A
21.03.2025 00:00;94.39;A;4212.73;A;4213.07;A;123.15;A;89.88;A;61.06;A;9.71;A;52.41;A;20;A;3.81;A;69.75;A;1022.68;A;0;A;7;A;25;A;809;A;0;A;173.33;A
21.03.2025 00:15;94.42;A;4212.8;A;4213.33;A;115.74;A;84.36;A;57.09;A;9.52;A;53.16;A;19;A;3.71;A;70.46;A;1022.69;A;0;A;8;A;24;A;755;A;0;A;293.33;A
21.03.2025 00:30;94.43;A;4212.87;A;4213.4;A;105.13;A;75.22;A;51.84;A;9.36;A;53.78;A;19;A;3.44;A;71.63;A;1022.79;A;0;A;8;A;23;A;656;A;0.33;A;323.33;A
21.03.2025 00:45;94.44;A;4213.27;A;4213.67;A;103.79;A;75.49;A;51.42;A;9.08;A;54.63;A;19;A;3.21;A;72.84;A;1022.87;A;0;A;7;A;23;A;641;A;0.33;A;330;A
21.03.2025 01:00;94.45;A;4213.87;A;4213.87;A;146.16;A;106.64;A;71.06;A;8.83;A;56.26;A;18;A;3.06;A;74.72;A;1022.87;A;0;A;10;A;22;A;935;A;0.33;A;133.33;A
21.03.2025 01:15;94.45;A;4213.87;A;4213.67;A;133.28;A;97.49;A;65.76;A;8.62;A;56.84;A;17;A;2.96;A;74.68;A;1022.87;A;0;A;11;A;21;A;865;A;0;A;320;A
21.03.2025 01:30;94.38;A;4191.73;A;4188.27;A;135.76;A;100.32;A;67.46;A;8.45;A;57.23;A;17;A;2.72;A;75.64;A;1022.86;A;0;A;13;A;21;A;897;A;0.33;A;253.33;A
21.03.2025 01:45;94.18;A;4201.33;A;4200.47;A;111.12;A;78.08;A;53.35;A;8.26;A;57.5;A;17;A;2.42;A;75.73;A;1022.86;A;0;A;10;A;21;A;686;A;0.33;A;130;A
21.03.2025 02:00;94.27;A;4211.53;A;4212.2;A;88.1;A;63.53;A;43.38;A;7.98;A;56.22;A;17;A;2.15;A;74.2;A;1022.84;A;0;A;8;A;21;A;486;A;0;A;193.33;A
21.03.2025 02:15;94.34;A;4212.33;A;4212.8;A;90.02;A;65.99;A;45.08;A;7.79;A;56.18;A;17;A;2.06;A;74.32;A;1022.73;A;0;A;8;A;21;A;506;A;0;A;300;A
21.03.2025 02:30;94.38;A;4212.87;A;4213.07;A;91.16;A;66.94;A;45.02;A;7.64;A;56.75;A;16;A;1.93;A;75.09;A;1022.75;A;0;A;7;A;21;A;509;A;0;A;240;A
21.03.2025 02:45;94.41;A;4212.93;A;4213.07;A;95.72;A;71.1;A;48.13;A;7.49;A;57.2;A;16;A;1.84;A;75.29;A;1022.61;A;0;A;7;A;19;A;546;A;0;A;256.67;A
21.03.2025 03:00;94.43;A;4213.4;A;4213.6;A;98.51;A;73.6;A;49.99;A;7.38;A;57.56;A;16;A;1.7;A;76.38;A;1022.51;A;0;A;8;A;19;A;565;A;0;A;230;A
21.03.2025 03:15;94.44;A;4213.73;A;4213.8;A;98.61;A;75.07;A;51.11;A;7.25;A;58.64;A;15;A;1.53;A;78.6;A;1022.47;A;0;A;9;A;18;A;582;A;0;A;186.67;A
21.03.2025 03:30;94.43;A;4206.8;A;4204.93;A;91.36;A;63.63;A;49.5;A;7.22;A;59.84;A;14;A;1.5;A;79.11;A;1022.47;A;0;A;8;A;17;A;547;A;0;A;256.67;A
21.03.2025 03:45;94.29;A;4202;A;4200;A;91.66;A;65.66;A;51.08;A;7.06;A;59.95;A;15;A;1.35;A;79.14;A;1022.4;A;0;A;8;A;19;A;547;A;0;A;253.33;A
21.03.2025 04:00;94.34;A;4212.27;A;4211.93;A;101.19;A;74.99;A;50.87;A;6.9;A;59.74;A;15;A;1.13;A;79.29;A;1022.37;A;0;A;8;A;18;A;552;A;0;A;190;A
21.03.2025 04:15;94.38;A;4212.8;A;4212.67;A;100.11;A;74.8;A;50.27;A;6.75;A;59.58;A;15;A;1.02;A;78.87;A;1022.46;A;0;A;9;A;18;A;600;A;0;A;263.33;A
21.03.2025 04:30;94.41;A;4212.87;A;4213.07;A;100.58;A;73.98;A;51.27;A;6.63;A;59.61;A;15;A;0.96;A;78.91;A;1022.56;A;0;A;9;A;18;A;604;A;0;A;253.33;A
21.03.2025 04:45;94.43;A;4213.4;A;4213.07;A;98.03;A;70.42;A;51.61;A;6.55;A;59.85;A;14;A;0.97;A;79.05;A;1022.56;A;0;A;9;A;17;A;609;A;0;A;316.67;A
21.03.2025 05:00;94.44;A;4213.67;A;4212.87;A;78.05;A;53.79;A;47.37;A;6.71;A;60.06;A;13;A;0.88;A;80.32;A;1022.64;A;0;A;9;A;15;A;543;A;0;A;313.33;A
21.03.2025 05:15;94.44;A;4214;A;4213.47;A;84.14;A;58.34;A;50.58;A;6.67;A;60.02;A;13;A;0.76;A;80.68;A;1022.57;A;0;A;10;A;15;A;562;A;0;A;310;A
21.03.2025 05:30;94.45;A;4213.87;A;4213.13;A;83.64;A;59.08;A;49.9;A;6.67;A;59.94;A;13;A;0.76;A;80.73;A;1022.66;A;0;A;10;A;15;A;552;A;0;A;320;A
21.03.2025 05:45;94.45;A;4213.73;A;4213.07;A;77.92;A;53.7;A;47.3;A;6.68;A;59.95;A;14;A;0.67;A;81.36;A;1022.74;A;0;A;9;A;17;A;492;A;0;A;326.67;A
21.03.2025 06:00;94.45;A;4213.8;A;4212.8;A;69.03;A;47.61;A;41.93;A;6.87;A;60.03;A;12;A;0.63;A;82.55;A;1022.71;A;0;A;9;A;15;A;439;A;0;A;246.67;A
21.03.2025 06:15;94.45;A;4213.73;A;4213.27;A;67.89;A;46.82;A;41.23;A;6.91;A;60.02;A;12;A;0.65;A;82.98;A;1022.78;A;0;A;9;A;14;A;420;A;0;A;126.67;A
21.03.2025 06:30;94.45;A;4213.73;A;4213.53;A;59.4;A;41;A;36.11;A;6.98;A;60.09;A;12;A;0.84;A;82.39;A;1022.77;A;0;A;8;A;14;A;422;A;0;A;316.67;A
21.03.2025 06:45;94.45;A;4213.73;A;4213.2;A;55.99;A;38.65;A;34.04;A;7.26;A;59.98;A;12;A;1.64;A;79.76;A;1022.8;A;0;A;7;A;13;A;413;A;0;A;306.67;A
21.03.2025 07:00;94.44;A;4207.87;A;4206.6;A;67.46;A;48.77;A;34.67;A;7.72;A;58.89;A;10;A;3.18;A;73.27;A;1022.67;A;0;A;4;A;11;A;438;A;0;A;270;A
21.03.2025 07:15;94.39;A;4212.73;A;4213.6;A;63.66;A;46.44;A;31.96;A;9.12;A;55.26;A;13;A;4.97;A;66.05;A;1022.59;A;0;A;2;A;13;A;417;A;0;A;273.33;A
21.03.2025 07:30;94.42;A;4212.73;A;4213.8;A;52.9;A;38.37;A;26.39;A;10.91;A;50.47;A;15;A;6.09;A;61.71;A;1022.39;A;1;A;2;A;14;A;328;A;0;A;190;A
21.03.2025 07:45;94.43;A;4212.87;A;4214.47;A;52.19;A;37.63;A;26.26;A;12.67;A;45.93;A;17;A;7.82;A;56.23;A;1022.52;A;2;A;2;A;14;A;307;A;0;A;220;A
21.03.2025 08:00;94.44;A;4212.8;A;4214.4;A;50.78;A;37.44;A;25.97;A;14.31;A;42.42;A;18;A;8.61;A;54.2;A;1022.37;A;2;A;3;A;16;A;330;A;0.67;A;243.33;A
21.03.2025 08:15;94.45;A;4212.73;A;4214.93;A;51.57;A;38;A;26.77;A;15.51;A;40.15;A;22;A;9.68;A;51.47;A;1022.45;A;2;A;3;A;20;A;365;A;0;A;170;A
21.03.2025 08:30;94.45;A;4212.8;A;4215.07;A;52.61;A;38.69;A;27.86;A;17.16;A;37.85;A;23;A;11.11;A;48.73;A;1022.58;A;1;A;2;A;22;A;409;A;0;A;80;A
21.03.2025 08:45;94.37;A;4197.93;A;4197.53;A;51.63;A;39.76;A;28.41;A;18.51;A;35.72;A;26;A;12.35;A;45.52;A;1022.47;A;2;A;2;A;24;A;428;A;0;A;263.33;A
21.03.2025 09:00;94.32;A;4211.27;A;4213.93;A;52.18;A;38.29;A;27.11;A;19.73;A;34.38;A;28;A;13.09;A;44.85;A;1022.45;A;2;A;2;A;27;A;454;A;0.33;A;333.33;A
21.03.2025 09:15;94.37;A;4211.87;A;4215.4;A;50.19;A;36.1;A;25.64;A;20.69;A;33.69;A;28;A;14.19;A;44.01;A;1022.47;A;5;A;3;A;23;A;370;A;0.33;A;273.33;A
21.03.2025 09:30;94.4;A;4212;A;4215.4;A;53.19;A;39.68;A;28.02;A;21.65;A;32.73;A;26;A;15.08;A;41.93;A;1022.56;A;9;A;2;A;18;A;278;A;0.33;A;230;A
21.03.2025 09:45;94.41;A;4212.73;A;4215.2;A;52.93;A;38.79;A;27.31;A;22.4;A;30.78;A;30;A;15.58;A;39.01;A;1022.33;A;13;A;1;A;17;A;182;A;0.33;A;263.33;A
21.03.2025 10:00;94.42;A;4212.73;A;4215.2;A;44.64;A;33.08;A;23.18;A;23.12;A;29.68;A;32;A;16.65;A;37.32;A;1022.36;A;15;A;0;A;17;A;153;A;0.33;A;276.67;A
21.03.2025 10:15;94.43;A;4212.8;A;4214.87;A;39.29;A;28.34;A;20.33;A;23.71;A;28.01;A;33;A;16.52;A;35.89;A;1022.23;A;19;A;1;A;15;A;125;A;0.67;A;270;A
21.03.2025 10:30;94.44;A;4212.8;A;4215.13;A;27.96;A;19.58;A;13.32;A;24.14;A;26.75;A;35;A;17.11;A;34.27;A;1022.21;A;21;A;0;A;13;A;94;A;0.33;A;86.67;A
21.03.2025 10:45;94.44;A;4212.73;A;4215.33;A;22.41;A;15.85;A;10.98;A;24.51;A;26.44;A;35;A;16.9;A;34.74;A;1021.98;A;23;A;0;A;11;A;142;A;1;A;206.67;A
21.03.2025 11:00;94.28;A;4186.8;A;4185.13;A;22.6;A;15.65;A;10.87;A;24.49;A;25.74;A;36;A;17.01;A;33.47;A;1021.96;A;25;A;0;A;10;A;175;A;0.67;A;196.67;A
21.03.2025 11:15;94.22;A;4210.27;A;4213.53;A;19.59;A;14.08;A;9.62;A;24.35;A;25.34;A;37;A;17.31;A;32.02;A;1021.82;A;26;A;0;A;11;A;88;A;0.67;A;116.67;A
21.03.2025 11:30;94.3;A;4211.4;A;4214.07;A;15.68;A;11.72;A;8.19;A;24.46;A;24.79;A;36;A;17.54;A;30.97;A;1021.56;A;28;A;0;A;8;A;77;A;0.67;A;243.33;A
21.03.2025 11:45;94.35;A;4211.73;A;4214.67;A;17.96;A;9.88;A;6.7;A;24.53;A;23.43;A;38;A;17.45;A;29.06;A;1021.47;A;25;A;0;A;13;A;173;A;0.33;A;63.33;A
21.03.2025 12:00;94.39;A;4212;A;4214.2;A;8.62;A;6.49;A;4.63;A;24.42;A;21.97;A;39;A;17;A;27.59;A;1021.24;A;29;A;0;A;9;A;44;A;0;A;230;A
21.03.2025 12:15;94.4;A;4212.47;A;4214.8;A;5.58;A;3.85;A;2.61;A;24.53;A;20.77;A;37;A;17.37;A;25.62;A;1021.04;A;28;A;0;A;9;A;81;A;0.67;A;270;A
21.03.2025 12:30;94.42;A;4212.53;A;4214.47;A;5.35;A;3.5;A;2.63;A;24.22;A;20.17;A;39;A;16.64;A;25.02;A;1020.95;A;30;A;0;A;9;A;35;A;0;A;260;A
21.03.2025 12:45;94.43;A;4212.73;A;4215.13;A;4.89;A;3.71;A;2.55;A;23.58;A;20.12;A;40;A;16.18;A;25.95;A;1020.57;A;30;A;0;A;10;A;39;A;0.33;A;266.67;A
21.03.2025 13:00;94.44;A;4212.8;A;4214.67;A;8.41;A;5.83;A;4.15;A;23.03;A;23.62;A;38;A;16.25;A;30.02;A;1020.47;A;27;A;0;A;10;A;91;A;0.67;A;230;A
21.03.2025 13:15;94.44;A;4212.87;A;4214.73;A;8.72;A;5.56;A;3.97;A;22.66;A;24.34;A;37;A;16.15;A;29.17;A;1020.33;A;29;A;0;A;8;A;76;A;0;A;116.67;A
21.03.2025 13:30;94.44;A;4213;A;4215.07;A;8.62;A;5.44;A;3.96;A;22.35;A;24.18;A;37;A;16.01;A;29.74;A;1020.2;A;28;A;0;A;9;A;174;A;0;A;253.33;A
21.03.2025 13:45;94.44;A;4207.93;A;4209.2;A;8.09;A;5.24;A;3.68;A;22.03;A;24.8;A;37;A;15.68;A;30.66;A;1020.09;A;30;A;0;A;7;A;49;A;0;A;140;A
21.03.2025 14:00;94.31;A;4203.67;A;4204.87;A;8.67;A;5.9;A;4.09;A;21.79;A;25.81;A;36;A;15.68;A;32.06;A;1019.88;A;28;A;0;A;8;A;81;A;0;A;93.33;A
21.03.2025 14:15;94.35;A;4211.8;A;4214.07;A;9.82;A;6.37;A;4.38;A;21.63;A;25.85;A;37;A;15.6;A;31.7;A;1019.7;A;30;A;0;A;7;A;65;A;0.33;A;196.67;A
21.03.2025 14:30;94.39;A;4212.07;A;4214.27;A;7.4;A;4.8;A;3.29;A;21.5;A;25.85;A;37;A;15.63;A;31.35;A;1019.44;A;30;A;0;A;7;A;54;A;0;A;130;A
21.03.2025 14:45;94.41;A;4212.73;A;4214.4;A;8.85;A;5.78;A;4;A;21.48;A;26.48;A;36;A;15.7;A;32.47;A;1019.29;A;28;A;0;A;8;A;97;A;0;A;40;A
21.03.2025 15:00;94.43;A;4212.73;A;4214.13;A;10.03;A;5.86;A;3.84;A;21.48;A;26.62;A;36;A;15.67;A;31.98;A;1019.13;A;26;A;0;A;10;A;175;A;0;A;53.33;A
