"timestamp";"BC~0893-QM[Cairnet CXM24240893]";"in %";"Uout~0893-QM[Cairnet CXM24240893]";"in mV";"PM10~D598-QM[Cairnet CXM24240893]";"in µg/m3";"PM2.5~D598-QM[Cairnet CXM24240893]";"in µg/m3";"PM1~D598-QM[Cairnet CXM24240893]";"in µg/m3";"TC~D598-QM[Cairnet CXM24240893]";"in °C";"HR~D598-QM[Cairnet CXM24240893]";"in %";"O3-NO2~4704-QM[Cairnet CXM24240893]";"in ppb";"TC~T-QM[Cairnet CXM24240893]";"in °C";"HR~T-QM[Cairnet CXM24240893]";"in %";"PA~T-QM[Cairnet CXM24240893]";"in hPa";"O3~0893-QM[Cairnet CXM24240893]";"in ppb";"SO2~4734-QM[Cairnet CXM24240893]";"in ppb";"NO2~4787-QM[Cairnet CXM24240893]";"in ppb";"CO~4687-QM[Cairnet CXM24240893]";"in ppb";"VV~M-QM[Cairnet CXM24240893]";"in m/s";"DV~M-QM[Cairnet CXM24240893]";"in degre"
"(in display TZ)";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc"
"2025-01-07 06:15";97.67;"A";4212.87;"A";37.3;"A";25.83;"A";22.75;"A";15;"A";60.02;"A";21;"A";7.75;"A";86.58;"A";1011.56;"A";15;"A";1;"A";6;"A";131;"A";0;"A";136.67;"A"
"2025-01-07 06:30";97.67;"A";4212.87;"A";38.21;"A";26.46;"A";23.3;"A";15.07;"A";59.99;"A";21;"A";7.8;"A";86.76;"A";1011.55;"A";14;"A";2;"A";6;"A";134;"A";0;"A";46.67;"A"
"2025-01-07 06:45";97.67;"A";4212.87;"A";36.87;"A";25.54;"A";22.49;"A";15.09;"A";59.98;"A";20;"A";7.82;"A";86.7;"A";1011.72;"A";15;"A";2;"A";5;"A";131;"A";0;"A";283.33;"A"
"2025-01-07 07:00";97.67;"A";4212.87;"A";37.62;"A";26.05;"A";22.95;"A";15.14;"A";60.02;"A";20;"A";7.85;"A";86.82;"A";1011.66;"A";15;"A";2;"A";5;"A";137;"A";0;"A";343.33;"A"
"2025-01-07 07:15";97.67;"A";4212.93;"A";38.57;"A";26.71;"A";23.52;"A";15.18;"A";59.99;"A";20;"A";7.83;"A";86.99;"A";1011.81;"A";15;"A";1;"A";5;"A";136;"A";0;"A";160;"A"
"2025-01-07 07:30";97.67;"A";4213;"A";38.16;"A";26.43;"A";23.28;"A";15.2;"A";60.04;"A";20;"A";7.85;"A";87.18;"A";1011.93;"A";14;"A";1;"A";6;"A";142;"A";0;"A";240;"A"
"2025-01-07 07:45";97.67;"A";4212.8;"A";40.43;"A";27.98;"A";24.65;"A";15.43;"A";60.01;"A";21;"A";7.9;"A";88;"A";1012.05;"A";15;"A";1;"A";6;"A";143;"A";0.33;"A";266.67;"A"
"2025-01-07 08:00";97.67;"A";4212.87;"A";42;"A";29.06;"A";25.59;"A";15.57;"A";59.98;"A";20;"A";7.94;"A";88.18;"A";1012.14;"A";15;"A";1;"A";6;"A";151;"A";0;"A";276.67;"A"
"2025-01-07 08:15";97.66;"A";4212.87;"A";40.02;"A";27.7;"A";24.39;"A";15.58;"A";59.99;"A";20;"A";8.05;"A";87.74;"A";1012.22;"A";14;"A";1;"A";6;"A";152;"A";0.33;"A";340;"A"
"2025-01-07 08:30";97.66;"A";4212.87;"A";39.09;"A";27.06;"A";23.83;"A";15.67;"A";60;"A";20;"A";8.2;"A";87.52;"A";1012.36;"A";14;"A";1;"A";6;"A";186;"A";0;"A";226.67;"A"
"2025-01-07 08:45";97.66;"A";4212.8;"A";38.38;"A";26.58;"A";23.41;"A";15.76;"A";60;"A";21;"A";8.38;"A";87.22;"A";1012.12;"A";14;"A";1;"A";7;"A";164;"A";0.67;"A";263.33;"A"
"2025-01-07 09:00";97.66;"A";4212.8;"A";39.42;"A";27.29;"A";24.04;"A";15.82;"A";59.96;"A";20;"A";8.46;"A";86.89;"A";1012.05;"A";13;"A";1;"A";7;"A";166;"A";0.33;"A";150;"A"
"2025-01-07 09:15";97.66;"A";4212.8;"A";40.82;"A";28.25;"A";24.88;"A";15.84;"A";59.99;"A";20;"A";8.58;"A";86.57;"A";1012.24;"A";12;"A";1;"A";8;"A";165;"A";0;"A";266.67;"A"
"2025-01-07 09:30";97.66;"A";4212.93;"A";46.87;"A";32.4;"A";28.53;"A";15.91;"A";59.99;"A";20;"A";8.69;"A";86.21;"A";1012.31;"A";11;"A";1;"A";9;"A";202;"A";0.33;"A";340;"A"
"2025-01-07 09:45";97.66;"A";4212.87;"A";44.2;"A";30.57;"A";26.92;"A";16.06;"A";60;"A";20;"A";8.95;"A";85.62;"A";1012.28;"A";11;"A";1;"A";9;"A";175;"A";1;"A";343.33;"A"
"2025-01-07 10:00";97.66;"A";4212.8;"A";45.18;"A";31.24;"A";27.52;"A";16.27;"A";59.96;"A";20;"A";9.24;"A";84.87;"A";1012.29;"A";12;"A";1;"A";8;"A";175;"A";0;"A";156.67;"A"
"2025-01-07 10:15";97.66;"A";4212.87;"A";43.97;"A";30.41;"A";26.78;"A";16.36;"A";59.96;"A";19;"A";9.46;"A";84.31;"A";1012.22;"A";11;"A";1;"A";8;"A";170;"A";0;"A";76.67;"A"
"2025-01-07 10:30";97.66;"A";4212.8;"A";43.21;"A";29.89;"A";26.33;"A";16.41;"A";59.98;"A";20;"A";9.51;"A";84.15;"A";1011.99;"A";12;"A";1;"A";8;"A";174;"A";0;"A";183.33;"A"
"2025-01-07 10:45";97.66;"A";4212.8;"A";42.73;"A";29.56;"A";26.03;"A";16.48;"A";59.96;"A";21;"A";9.58;"A";84.01;"A";1011.85;"A";12;"A";1;"A";9;"A";171;"A";0;"A";66.67;"A"
"2025-01-07 11:00";97.66;"A";4212.8;"A";41.13;"A";28.46;"A";25.07;"A";16.54;"A";59.99;"A";21;"A";9.68;"A";83.81;"A";1011.61;"A";12;"A";1;"A";10;"A";172;"A";0.33;"A";163.33;"A"
"2025-01-07 11:15";97.65;"A";4212.8;"A";39.11;"A";27.07;"A";23.84;"A";16.61;"A";59.99;"A";21;"A";9.77;"A";83.52;"A";1011.58;"A";13;"A";1;"A";8;"A";157;"A";0;"A";60;"A"
"2025-01-07 11:30";97.65;"A";4212.8;"A";38.65;"A";26.76;"A";23.57;"A";16.72;"A";59.99;"A";21;"A";9.98;"A";83.12;"A";1011.67;"A";13;"A";1;"A";8;"A";159;"A";0;"A";333.33;"A"
"2025-01-07 11:45";97.65;"A";4213;"A";36.94;"A";25.59;"A";22.54;"A";16.83;"A";59.97;"A";21;"A";10.11;"A";82.93;"A";1011.54;"A";13;"A";1;"A";8;"A";167;"A";0;"A";340;"A"
"2025-01-07 12:00";97.65;"A";4212.87;"A";34.83;"A";24.14;"A";21.26;"A";16.94;"A";59.98;"A";21;"A";10.39;"A";82.35;"A";1011.32;"A";13;"A";1;"A";8;"A";163;"A";0.33;"A";340;"A"
"2025-01-07 12:15";97.65;"A";4212.8;"A";32.33;"A";22.43;"A";19.75;"A";17.06;"A";59.99;"A";21;"A";10.56;"A";81.83;"A";1011.35;"A";13;"A";1;"A";8;"A";161;"A";0.33;"A";263.33;"A"
"2025-01-07 12:30";97.65;"A";4212.87;"A";29.87;"A";20.74;"A";18.26;"A";17.14;"A";60.01;"A";22;"A";10.82;"A";81.14;"A";1011.36;"A";13;"A";1;"A";9;"A";148;"A";0;"A";163.33;"A"
"2025-01-07 12:45";97.65;"A";4212.8;"A";28.23;"A";19.61;"A";17.27;"A";17.28;"A";59.92;"A";21;"A";11.06;"A";80.26;"A";1011.25;"A";14;"A";1;"A";8;"A";141;"A";0;"A";103.33;"A"
"2025-01-07 13:00";97.65;"A";4212.8;"A";25.64;"A";17.83;"A";15.71;"A";17.16;"A";59.94;"A";22;"A";11.23;"A";79.32;"A";1011.03;"A";15;"A";1;"A";7;"A";130;"A";0;"A";76.67;"A"
"2025-01-07 13:15";97.65;"A";4212.8;"A";26.67;"A";18.54;"A";16.33;"A";17.25;"A";60;"A";23;"A";11.35;"A";79.2;"A";1010.92;"A";15;"A";1;"A";8;"A";135;"A";0;"A";230;"A"
"2025-01-07 13:30";97.65;"A";4212.93;"A";25.64;"A";17.83;"A";15.71;"A";17.24;"A";59.92;"A";22;"A";11.44;"A";78.37;"A";1010.93;"A";15;"A";1;"A";7;"A";132;"A";0;"A";96.67;"A"
"2025-01-07 13:45";97.65;"A";4213;"A";26.11;"A";17.74;"A";14.93;"A";17.14;"A";59.95;"A";23;"A";11.39;"A";78.32;"A";1010.97;"A";16;"A";0;"A";7;"A";132;"A";0;"A";143.33;"A"
"2025-01-07 14:00";97.65;"A";4212.87;"A";24.89;"A";17.38;"A";15.1;"A";17.14;"A";60.02;"A";23;"A";11.28;"A";78.97;"A";1010.99;"A";17;"A";1;"A";6;"A";124;"A";0;"A";70;"A"
"2025-01-07 14:15";97.65;"A";4212.73;"A";26.75;"A";18.6;"A";16.38;"A";17.23;"A";60.01;"A";22;"A";11.28;"A";79.29;"A";1010.65;"A";16;"A";1;"A";6;"A";129;"A";0;"A";43.33;"A"
"2025-01-07 14:30";97.65;"A";4212.87;"A";28.18;"A";19.57;"A";17.24;"A";17.26;"A";60.06;"A";23;"A";11.19;"A";79.76;"A";1010.64;"A";16;"A";1;"A";6;"A";137;"A";0.33;"A";193.33;"A"
"2025-01-07 14:45";97.65;"A";4212.8;"A";28.73;"A";19.96;"A";17.58;"A";17.42;"A";59.99;"A";22;"A";11.31;"A";79.89;"A";1010.66;"A";16;"A";1;"A";6;"A";140;"A";0;"A";163.33;"A"
"2025-01-07 15:00";97.65;"A";4212.87;"A";30.14;"A";20.92;"A";18.43;"A";17.43;"A";59.98;"A";22;"A";11.26;"A";80.04;"A";1010.7;"A";16;"A";1;"A";6;"A";143;"A";0;"A";106.67;"A"
"2025-01-07 15:15";97.65;"A";4212.87;"A";31.27;"A";21.7;"A";19.11;"A";17.36;"A";60.04;"A";22;"A";11.16;"A";80.38;"A";1010.99;"A";15;"A";1;"A";7;"A";150;"A";0;"A";110;"A"
"2025-01-07 15:30";97.64;"A";4212.8;"A";32.89;"A";22.81;"A";20.09;"A";17.41;"A";60.01;"A";22;"A";11.08;"A";80.86;"A";1011.04;"A";14;"A";1;"A";8;"A";160;"A";0;"A";120;"A"
"2025-01-07 15:45";97.64;"A";4212.93;"A";33.99;"A";23.56;"A";20.75;"A";17.43;"A";60.03;"A";23;"A";10.97;"A";81.43;"A";1011.18;"A";13;"A";1;"A";10;"A";171;"A";0.33;"A";186.67;"A"
"2025-01-07 16:00";97.64;"A";4212.87;"A";35.73;"A";24.75;"A";21.8;"A";17.43;"A";59.96;"A";23;"A";10.88;"A";81.52;"A";1011.28;"A";13;"A";1;"A";10;"A";168;"A";0;"A";110;"A"
"2025-01-07 16:15";97.64;"A";4212.8;"A";35.64;"A";24.69;"A";21.75;"A";17.31;"A";60.02;"A";22;"A";10.86;"A";81.41;"A";1011.47;"A";14;"A";1;"A";8;"A";155;"A";0;"A";83.33;"A"
"2025-01-07 16:30";97.64;"A";4212.87;"A";35.69;"A";24.73;"A";21.78;"A";17.33;"A";60.01;"A";22;"A";10.87;"A";81.39;"A";1011.47;"A";15;"A";1;"A";7;"A";161;"A";0;"A";183.33;"A"
"2025-01-07 16:45";97.64;"A";4212.8;"A";36.32;"A";25.16;"A";22.16;"A";17.37;"A";59.98;"A";23;"A";10.88;"A";81.37;"A";1011.36;"A";16;"A";1;"A";7;"A";170;"A";0;"A";96.67;"A"
"2025-01-07 17:00";97.64;"A";4212.87;"A";35.64;"A";24.69;"A";21.75;"A";17.37;"A";60;"A";23;"A";10.89;"A";81.5;"A";1011.42;"A";16;"A";1;"A";7;"A";174;"A";0;"A";163.33;"A"
"2025-01-07 17:15";97.64;"A";4212.87;"A";34.9;"A";24.18;"A";21.3;"A";17.41;"A";59.98;"A";23;"A";10.93;"A";81.4;"A";1011.49;"A";15;"A";1;"A";8;"A";184;"A";0;"A";70;"A"
"2025-01-07 17:30";97.64;"A";4212.8;"A";32.87;"A";22.8;"A";20.08;"A";17.35;"A";59.99;"A";23;"A";10.99;"A";80.93;"A";1011.69;"A";16;"A";1;"A";7;"A";170;"A";0;"A";136.67;"A"
"2025-01-07 17:45";97.64;"A";4212.93;"A";33.44;"A";23.19;"A";20.42;"A";17.37;"A";60;"A";23;"A";10.98;"A";81.16;"A";1011.73;"A";15;"A";1;"A";8;"A";170;"A";0;"A";233.33;"A"
"2025-01-07 18:00";97.64;"A";4212.73;"A";35.04;"A";24.28;"A";21.39;"A";17.41;"A";60;"A";24;"A";10.92;"A";81.55;"A";1011.74;"A";13;"A";1;"A";11;"A";188;"A";0;"A";86.67;"A"
"2025-01-07 18:15";97.64;"A";4212.87;"A";37.03;"A";25.65;"A";22.59;"A";17.49;"A";60.03;"A";24;"A";10.92;"A";81.92;"A";1011.79;"A";12;"A";1;"A";12;"A";200;"A";0;"A";96.67;"A"
"2025-01-07 18:30";97.64;"A";4212.8;"A";37.33;"A";25.85;"A";22.77;"A";17.63;"A";60;"A";22;"A";10.89;"A";82.51;"A";1011.78;"A";13;"A";1;"A";9;"A";193;"A";0;"A";133.33;"A"
"2025-01-07 18:45";97.63;"A";4212.8;"A";35.9;"A";24.87;"A";21.91;"A";17.55;"A";59.93;"A";22;"A";10.91;"A";81.7;"A";1011.75;"A";15;"A";1;"A";6;"A";176;"A";0;"A";123.33;"A"
"2025-01-07 19:00";97.63;"A";4212.87;"A";32.94;"A";22.85;"A";20.12;"A";17.31;"A";60.01;"A";23;"A";10.93;"A";81.12;"A";1011.71;"A";17;"A";1;"A";6;"A";154;"A";0;"A";276.67;"A"
"2025-01-07 19:15";97.63;"A";4212.8;"A";36.11;"A";25.01;"A";22.03;"A";17.4;"A";60.07;"A";24;"A";10.93;"A";81.63;"A";1011.73;"A";16;"A";1;"A";8;"A";169;"A";0;"A";340;"A"
"2025-01-07 19:30";97.63;"A";4212.8;"A";38.42;"A";26.6;"A";23.43;"A";17.55;"A";59.95;"A";22;"A";10.83;"A";82.18;"A";1011.6;"A";16;"A";1;"A";7;"A";196;"A";0.33;"A";343.33;"A"
"2025-01-07 19:45";97.63;"A";4212.8;"A";40.13;"A";27.78;"A";24.46;"A";17.47;"A";60.01;"A";22;"A";10.79;"A";82.36;"A";1011.63;"A";15;"A";1;"A";7;"A";205;"A";0;"A";120;"A"
"2025-01-07 20:00";97.63;"A";4213;"A";40.85;"A";28.27;"A";24.9;"A";17.51;"A";60;"A";22;"A";10.77;"A";82.61;"A";1011.61;"A";15;"A";1;"A";7;"A";179;"A";0;"A";140;"A"
"2025-01-07 20:15";97.63;"A";4212.8;"A";39.82;"A";27.56;"A";24.28;"A";17.49;"A";60.05;"A";22;"A";10.7;"A";83.05;"A";1011.54;"A";15;"A";1;"A";7;"A";171;"A";0;"A";206.67;"A"
"2025-01-07 20:30";97.63;"A";4212.73;"A";44.55;"A";30.8;"A";27.13;"A";17.81;"A";59.99;"A";22;"A";10.67;"A";84.4;"A";1011.27;"A";15;"A";1;"A";7;"A";180;"A";0;"A";130;"A"
"2025-01-07 20:45";97.63;"A";4212.87;"A";45.67;"A";31.58;"A";27.81;"A";17.79;"A";60.04;"A";21;"A";10.54;"A";84.88;"A";1011.11;"A";15;"A";1;"A";6;"A";178;"A";0;"A";136.67;"A"
"2025-01-07 21:00";97.63;"A";4212.87;"A";48.73;"A";33.68;"A";29.66;"A";17.82;"A";60.02;"A";21;"A";10.5;"A";85.26;"A";1011.12;"A";14;"A";1;"A";7;"A";185;"A";0;"A";63.33;"A"
"2025-01-07 21:15";97.63;"A";4212.8;"A";49.32;"A";34.08;"A";30.02;"A";17.81;"A";59.95;"A";23;"A";10.51;"A";85.09;"A";1011.11;"A";14;"A";1;"A";8;"A";176;"A";0;"A";73.33;"A"
"2025-01-07 21:30";97.63;"A";4212.8;"A";52.94;"A";36.56;"A";32.2;"A";17.72;"A";59.99;"A";22;"A";10.41;"A";85.15;"A";1010.93;"A";14;"A";1;"A";8;"A";173;"A";0;"A";43.33;"A"
"2025-01-07 21:45";97.63;"A";4212.8;"A";48.11;"A";33.25;"A";29.28;"A";17.66;"A";59.99;"A";22;"A";10.4;"A";84.99;"A";1010.95;"A";14;"A";1;"A";7;"A";169;"A";0;"A";66.67;"A"
"2025-01-07 22:00";97.63;"A";4213;"A";45.8;"A";31.66;"A";27.89;"A";17.61;"A";60.02;"A";22;"A";10.38;"A";84.82;"A";1011.02;"A";15;"A";1;"A";7;"A";169;"A";0;"A";160;"A"
"2025-01-07 22:15";97.62;"A";4212.87;"A";43.8;"A";30.29;"A";26.68;"A";17.57;"A";59.99;"A";21;"A";10.33;"A";84.73;"A";1010.94;"A";14;"A";1;"A";7;"A";168;"A";0;"A";113.33;"A"
"2025-01-07 22:30";97.62;"A";4212.87;"A";42.77;"A";29.59;"A";26.06;"A";17.51;"A";59.98;"A";22;"A";10.28;"A";84.89;"A";1010.93;"A";14;"A";1;"A";8;"A";171;"A";0;"A";260;"A"
"2025-01-07 22:45";97.62;"A";4212.87;"A";43.15;"A";29.85;"A";26.29;"A";17.49;"A";59.99;"A";20;"A";10.21;"A";85.18;"A";1010.85;"A";13;"A";1;"A";7;"A";175;"A";0.33;"A";116.67;"A"
"2025-01-07 23:00";97.62;"A";4212.87;"A";43.01;"A";29.75;"A";26.2;"A";17.42;"A";59.99;"A";20;"A";10.1;"A";85.37;"A";1010.81;"A";13;"A";1;"A";7;"A";183;"A";0;"A";340;"A"
"2025-01-07 23:15";97.62;"A";4212.8;"A";39.23;"A";27.16;"A";23.92;"A";17.34;"A";59.98;"A";20;"A";10.02;"A";85.28;"A";1010.58;"A";13;"A";2;"A";7;"A";175;"A";1;"A";343.33;"A"
"2025-01-07 23:30";97.62;"A";4212.8;"A";36.8;"A";25.49;"A";22.45;"A";17.26;"A";60.01;"A";20;"A";9.98;"A";85.22;"A";1010.38;"A";14;"A";1;"A";7;"A";166;"A";0.67;"A";233.33;"A"
"2025-01-07 23:45";97.62;"A";4212.73;"A";36.49;"A";25.28;"A";22.27;"A";17.24;"A";59.99;"A";20;"A";9.93;"A";85.27;"A";1010.39;"A";13;"A";2;"A";6;"A";165;"A";0;"A";170;"A"
"2025-01-08 00:00";97.62;"A";4213;"A";34.75;"A";24.09;"A";21.21;"A";17.12;"A";60;"A";20;"A";9.92;"A";84.94;"A";1010.22;"A";14;"A";1;"A";7;"A";159;"A";0.67;"A";340;"A"
"2025-01-08 00:15";97.62;"A";4212.87;"A";33.37;"A";23.14;"A";20.38;"A";17.08;"A";59.99;"A";21;"A";9.93;"A";84.73;"A";1010.15;"A";14;"A";1;"A";7;"A";153;"A";0.33;"A";266.67;"A"
"2025-01-08 00:30";97.62;"A";4212.8;"A";32.16;"A";22.3;"A";19.65;"A";17.06;"A";59.99;"A";21;"A";9.94;"A";84.59;"A";1010.13;"A";13;"A";1;"A";8;"A";148;"A";0;"A";166.67;"A"
"2025-01-08 00:45";97.62;"A";4212.8;"A";31.15;"A";21.61;"A";19.04;"A";17.05;"A";60;"A";22;"A";9.9;"A";84.74;"A";1010.01;"A";14;"A";1;"A";7;"A";147;"A";0;"A";83.33;"A"
"2025-01-08 01:00";97.62;"A";4212.8;"A";31.41;"A";21.8;"A";19.2;"A";17.06;"A";60.02;"A";22;"A";9.89;"A";84.98;"A";1009.83;"A";15;"A";1;"A";7;"A";140;"A";0;"A";156.67;"A"
"2025-01-08 01:15";97.62;"A";4212.87;"A";32.51;"A";22.55;"A";19.86;"A";17.09;"A";59.98;"A";22;"A";9.85;"A";85.06;"A";1009.83;"A";14;"A";1;"A";8;"A";143;"A";0;"A";246.67;"A"
"2025-01-08 01:30";97.61;"A";4212.87;"A";31.47;"A";21.83;"A";19.23;"A";17.06;"A";59.99;"A";22;"A";9.86;"A";84.99;"A";1009.75;"A";14;"A";1;"A";8;"A";139;"A";0.33;"A";273.33;"A"
"2025-01-08 01:45";97.61;"A";4212.87;"A";32.17;"A";22.31;"A";19.65;"A";17.08;"A";60.02;"A";23;"A";9.81;"A";85.52;"A";1009.74;"A";14;"A";1;"A";8;"A";135;"A";0;"A";80;"A"
"2025-01-08 02:00";97.61;"A";4212.93;"A";35.46;"A";24.57;"A";21.64;"A";17.24;"A";60.02;"A";22;"A";9.86;"A";86;"A";1009.74;"A";15;"A";1;"A";8;"A";145;"A";0;"A";126.67;"A"
"2025-01-08 02:15";97.61;"A";4212.93;"A";38.51;"A";26.66;"A";23.48;"A";17.38;"A";60.06;"A";22;"A";9.87;"A";86.6;"A";1009.77;"A";14;"A";1;"A";8;"A";137;"A";0;"A";190;"A"
"2025-01-08 02:30";97.61;"A";4212.87;"A";43.96;"A";30.4;"A";26.78;"A";17.62;"A";60.02;"A";22;"A";9.93;"A";87.43;"A";1009.62;"A";14;"A";1;"A";8;"A";141;"A";0;"A";123.33;"A"
"2025-01-08 02:45";97.61;"A";4212.87;"A";47.75;"A";33;"A";29.07;"A";17.77;"A";60.02;"A";21;"A";10;"A";87.69;"A";1009.49;"A";15;"A";1;"A";6;"A";145;"A";0;"A";140;"A"
"2025-01-08 03:00";97.61;"A";4212.8;"A";50.74;"A";35.05;"A";30.87;"A";17.88;"A";60;"A";20;"A";10.1;"A";87.69;"A";1009.35;"A";15;"A";1;"A";5;"A";145;"A";0;"A";146.67;"A"
"2025-01-08 03:15";97.61;"A";4212.87;"A";53.06;"A";36.65;"A";32.28;"A";18.02;"A";59.99;"A";20;"A";10.18;"A";87.95;"A";1009.18;"A";15;"A";1;"A";5;"A";150;"A";0.33;"A";336.67;"A"
"2025-01-08 03:30";97.61;"A";4212.73;"A";52.3;"A";36.12;"A";31.82;"A";18.14;"A";60;"A";20;"A";10.23;"A";88.2;"A";1009.08;"A";14;"A";1;"A";5;"A";145;"A";0;"A";273.33;"A"
"2025-01-08 03:45";97.6;"A";4212.87;"A";50.91;"A";35.17;"A";30.98;"A";18.25;"A";59.99;"A";21;"A";10.35;"A";88.08;"A";1008.8;"A";16;"A";1;"A";5;"A";146;"A";0;"A";236.67;"A"
"2025-01-08 04:00";97.6;"A";4212.8;"A";49.6;"A";34.27;"A";30.18;"A";18.27;"A";59.98;"A";21;"A";10.38;"A";88.03;"A";1008.81;"A";16;"A";1;"A";5;"A";146;"A";0;"A";276.67;"A"
"2025-01-08 04:15";97.6;"A";4213;"A";47.38;"A";32.75;"A";28.84;"A";18.34;"A";60.02;"A";21;"A";10.41;"A";88.45;"A";1008.71;"A";15;"A";1;"A";6;"A";145;"A";0;"A";196.67;"A"
"2025-01-08 04:30";97.6;"A";4212.8;"A";49.86;"A";34.45;"A";30.34;"A";18.48;"A";60.02;"A";20;"A";10.31;"A";89.42;"A";1008.57;"A";15;"A";1;"A";5;"A";145;"A";0;"A";180;"A"
"2025-01-08 04:45";97.6;"A";4212.8;"A";51.85;"A";35.82;"A";31.55;"A";18.55;"A";59.99;"A";20;"A";10.24;"A";89.82;"A";1008.74;"A";15;"A";1;"A";5;"A";144;"A";0.33;"A";200;"A"
"2025-01-08 05:00";97.6;"A";4212.8;"A";51.31;"A";35.45;"A";31.22;"A";18.46;"A";60;"A";19;"A";10.18;"A";89.89;"A";1008.68;"A";15;"A";1;"A";5;"A";144;"A";0;"A";33.33;"A"
"2025-01-08 05:15";97.6;"A";4212.8;"A";50.4;"A";34.82;"A";30.67;"A";18.48;"A";59.98;"A";20;"A";10.18;"A";89.89;"A";1008.6;"A";14;"A";1;"A";6;"A";144;"A";0;"A";110;"A"
"2025-01-08 05:30";97.6;"A";4212.8;"A";49.86;"A";34.45;"A";30.34;"A";18.53;"A";60;"A";20;"A";10.23;"A";90.32;"A";1008.51;"A";14;"A";1;"A";6;"A";142;"A";0.33;"A";113.33;"A"
"2025-01-08 05:45";97.6;"A";4212.87;"A";47.38;"A";32.75;"A";28.84;"A";18.6;"A";60.02;"A";20;"A";10.26;"A";90.27;"A";1008.47;"A";14;"A";1;"A";7;"A";142;"A";0.33;"A";93.33;"A"
"2025-01-08 06:00";97.59;"A";4212.8;"A";44.12;"A";30.51;"A";26.87;"A";18.63;"A";59.99;"A";21;"A";10.32;"A";90.12;"A";1008.31;"A";14;"A";1;"A";6;"A";136;"A";0;"A";133.33;"A"
"2025-01-08 06:15";97.59;"A";4213;"A";42.16;"A";29.17;"A";25.69;"A";18.64;"A";59.97;"A";20;"A";10.37;"A";89.77;"A";1008.18;"A";15;"A";1;"A";6;"A";133;"A";0;"A";153.33;"A"
"2025-01-08 06:30";97.59;"A";4212.73;"A";40.14;"A";27.78;"A";24.47;"A";18.64;"A";60;"A";20;"A";10.43;"A";89.67;"A";1008.22;"A";14;"A";1;"A";6;"A";134;"A";0.67;"A";133.33;"A"
"2025-01-08 06:45";97.59;"A";4212.8;"A";39.64;"A";27.44;"A";24.17;"A";18.7;"A";60;"A";21;"A";10.52;"A";89.5;"A";1008.18;"A";16;"A";1;"A";5;"A";137;"A";0;"A";110;"A"
