
"timestamp";"PM10~D590-QM[Cairnet CXM24280939]";"in µg/m3";"PM2.5~D590-QM[Cairnet CXM24280939]";"in µg/m3";"PM1~D590-QM[Cairnet CXM24280939]";"in µg/m3";"TC~D590-QM[Cairnet CXM24280939]";"in °C";"HR~D590-QM[Cairnet CXM24280939]";"in %";"BC~0939-QM[Cairnet CXM24280939]";"in %";"Uout~0939-QM[Cairnet CXM24280939]";"in mV";"Uin~0939-QM[Cairnet CXM24280939]";"in mV";"TC~T-QM[Cairnet CXM24280939]";"in °C";"HR~T-QM[Cairnet CXM24280939]";"in %";"PA~T-QM[Cairnet CXM24280939]";"in hPa";"CO~4673-QM[Cairnet CXM24280939]";"in ppb";"O3-NO2~4696-QM[Cairnet CXM24280939]";"in ppb";"NO2~4582-QM[Cairnet CXM24280939]";"in ppb";"SO2~4714-QM[Cairnet CXM24280939]";"in ppb";"O3~0939-QM[Cairnet CXM24280939]";"in ppb"
"(in display TZ)";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc"
"2025-09-01 21:45";7.66;"A";5.34;"A";3.96;"A";31.65;"A";42.44;"A";99.9;"A";4192;"A";4204.93;"A";24.13;"A";56.85;"A";995.09;"A";153;"A";45;"A";11;"A";0;"A";34;"A"
"2025-09-01 22:00";7.87;"A";5.71;"A";4.27;"A";31.58;"A";42.96;"A";99.91;"A";4194.33;"A";4206.87;"A";24.01;"A";57.68;"A";995.08;"A";161;"A";43;"A";11;"A";0;"A";32;"A"
"2025-09-01 22:15";9.09;"A";6.67;"A";4.97;"A";31.48;"A";43.56;"A";99.91;"A";4192.73;"A";4205.47;"A";23.79;"A";58.93;"A";995.03;"A";141;"A";43;"A";10;"A";0;"A";33;"A"
"2025-09-01 22:30";9.16;"A";6.77;"A";4.92;"A";31.33;"A";44.11;"A";99.9;"A";4196.4;"A";4209.73;"A";23.47;"A";60.22;"A";994.99;"A";131;"A";41;"A";9;"A";0;"A";32;"A"
"2025-09-01 22:45";8.43;"A";6.62;"A";4.99;"A";31.07;"A";44.94;"A";99.88;"A";4175.33;"A";4185.4;"A";23.04;"A";62.41;"A";995.18;"A";127;"A";43;"A";8;"A";0;"A";35;"A"
"2025-09-01 23:00";10.08;"A";7.16;"A";5.23;"A";30.78;"A";46.05;"A";99.69;"A";4179.07;"A";4190.6;"A";22.66;"A";64.09;"A";995.19;"A";110;"A";43;"A";6;"A";0;"A";37;"A"
"2025-09-01 23:15";9.66;"A";6.87;"A";5.33;"A";30.43;"A";46.97;"A";99.76;"A";4195.47;"A";4208.8;"A";22.51;"A";64.55;"A";995.31;"A";108;"A";42;"A";7;"A";0;"A";36;"A"
"2025-09-01 23:30";10.63;"A";7.35;"A";5.58;"A";30.15;"A";47.75;"A";99.85;"A";4195.87;"A";4209.73;"A";22.28;"A";65.62;"A";995.28;"A";109;"A";40;"A";7;"A";0;"A";32;"A"
"2025-09-01 23:45";10.74;"A";7.39;"A";5.66;"A";29.93;"A";48.42;"A";99.9;"A";4196.67;"A";4209.93;"A";22.12;"A";66.45;"A";995.32;"A";106;"A";39;"A";7;"A";0;"A";33;"A"
"2025-09-02 00:00";10.26;"A";7.35;"A";5.5;"A";29.73;"A";49.27;"A";99.95;"A";4196.6;"A";4209.2;"A";21.91;"A";67.63;"A";995.35;"A";100;"A";39;"A";6;"A";0;"A";32;"A"
"2025-09-02 00:15";10.15;"A";8.07;"A";5.87;"A";29.54;"A";50.07;"A";99.93;"A";4178.47;"A";4188.93;"A";21.89;"A";68.23;"A";995.37;"A";102;"A";37;"A";6;"A";0;"A";31;"A"
"2025-09-02 00:30";10.33;"A";8.33;"A";6.22;"A";29.37;"A";50.78;"A";99.73;"A";4179.6;"A";4191.53;"A";21.81;"A";68.82;"A";995.38;"A";99;"A";36;"A";6;"A";0;"A";30;"A"
"2025-09-02 00:45";10.74;"A";8.15;"A";6.1;"A";29.26;"A";51.35;"A";99.79;"A";4195.53;"A";4208.8;"A";21.64;"A";69.68;"A";995.66;"A";98;"A";36;"A";6;"A";0;"A";30;"A"
